type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject	2015-05-05 17:47:18.0	http://creativecommons.org/licenses/by-nc/3.0		http://vertnet.org/resources/norms.html	Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/DMNS:Mamm:10110?seid=266331. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	http://arctos.database.museum/guid/DMNS:Mamm:10110	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens		PreservedSpecimen			sex=male ; tragus length=7 mm; total length=86 mm; tail length=46 mm; hind foot with claw=8 mm; ear from notch=13 mm; weight=4.6 g; forearm length=38 mm	http://arctos.database.museum/guid/DMNS:Mamm:10110?seid=266331	10110	Field #8418	Collector(s): Colorado Department of Public Health and Environment; Preparator(s): Marilyn Allison	1	male						skull						collector number=Field #8418; preparator number=XM.1229		http://arctos.database.museum/guid/DMNS:Mamm:10110					<i>Myotis lucifugus carissima</i> (accepted ID) identified by unknown; method: expert					1997-08-24		236	236	1997	08	24	24 August 1997								North America, United States, Colorado, Delta County	North America				United States		Colorado	Delta County		No specific locality recorded	No specific locality recorded									Meghan L. Truckey		38.8007856913	-107.9681030273	World Geodetic System 1984	41169		38.8007856913/-107.9681030273			decimal degrees				Meghan L. Truckey	2011-11-15	GeoLocate	GeoLocate	unverified																					A		unknown			expert				Myotis lucifugus carissima					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus	carissima					ICZN			86	total length	0	4.6	0		male		Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7	john.demboski@dmns.org	John Demboski	2016-06-23	2017-10-21	no migrator	0	0	0	0		specimen	1
PhysicalObject	2012-08-25 22:49:02.0	http://creativecommons.org/licenses/by-nc/3.0		http://vertnet.org/resources/norms.html	Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/DMNS:Mamm:10113?seid=304348. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	http://arctos.database.museum/guid/DMNS:Mamm:10113	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens		PreservedSpecimen			sex=male ; tragus length=9 mm; forearm length=41 mm; total length=95 mm; tail length=43 mm; hind foot with claw=9 mm; ear from notch=12 mm; weight=6.4 g	http://arctos.database.museum/guid/DMNS:Mamm:10113?seid=304348	10113	Field #11268	Collector(s): Colorado Department of Public Health and Environment; Preparator(s): Marilyn Allison	1	male						skull						collector number=Field #11268; preparator number=XM.1236		http://arctos.database.museum/guid/DMNS:Mamm:10113					<i>Myotis lucifugus carissima</i> (accepted ID) identified by unknown; method: expert					1997-08-26		238	238	1997	08	26	26 August 1997								North America, United States, Colorado, Jefferson County	North America				United States		Colorado	Jefferson County		Lakewood, 375 South Depew	Lakewood, 375 South Depew									Meghan L. Truckey		39.7100024839	-105.0584711057	World Geodetic System 1984	100		39.7100024839/-105.0584711057			decimal degrees				Meghan L. Truckey	2011-11-15	GeoLocate	GeoLocate	unverified																					A		unknown			expert				Myotis lucifugus carissima					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus	carissima					ICZN			95	total length	0	6.4	0		male		Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7	john.demboski@dmns.org	John Demboski	2016-06-23	2017-10-21	no migrator	0	0	0	0		specimen	1
PhysicalObject	2015-10-14 11:33:50.0	http://creativecommons.org/licenses/by-nc/3.0		http://vertnet.org/resources/norms.html	Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/DMNS:Mamm:10116?seid=269787. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	http://arctos.database.museum/guid/DMNS:Mamm:10116	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens		PreservedSpecimen			sex=female ; total length=92 mm; hind foot with claw=12 mm; tragus length=6 mm; weight=6.8 g; ear from notch=12 mm; tail length=37 mm; forearm length=41 mm	http://arctos.database.museum/guid/DMNS:Mamm:10116?seid=269787	10116	Field #10555	Collector(s): Colorado Department of Public Health and Environment; Preparator(s): Marilyn Allison	1	female						skull						collector number=Field #10555; preparator number=XM.1512		http://arctos.database.museum/guid/DMNS:Mamm:10116					<i>Myotis lucifugus carissima</i> (accepted ID) identified by Colorado Department of Public Health and Environment on 1998-05-11; method: field					1998-05-11		131	131	1998	05	11	11 May 1998								North America, United States, Colorado, Montezuma County	North America				United States		Colorado	Montezuma County		Cortez, 5 South Veach Street	North America, United States, Colorado, Montezuma County, Cortez, 5 South Veach Street	1880	1885							John R. Demboski		37.348569	-108.563301	World Geodetic System 1984	30		37.348569/-108.563301			decimal degrees				John R. Demboski	2012-04-13	GeoLocate	GeoLocate and Google Earth	verified by collector																					A		Colorado Department of Public Health and Environment	1998-05-11		field				Myotis lucifugus carissima					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus	carissima					ICZN			92	total length	0	6.8	0		female		Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7	john.demboski@dmns.org	John Demboski	2016-06-23	2017-10-21	no migrator	0	0	0	0		specimen	1
PhysicalObject	2016-11-03 12:12:36.0	http://creativecommons.org/licenses/by-nc/3.0		http://vertnet.org/resources/norms.html	Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/DMNS:Mamm:10118?seid=1662325. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	http://arctos.database.museum/guid/DMNS:Mamm:10118	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens		PreservedSpecimen			sex=female ; hind foot with claw=11 mm; total length=89 mm; tragus length=5 mm; weight=5.2 g; ear from notch=10 mm; tail length=34 mm; forearm length=38 mm	http://arctos.database.museum/guid/DMNS:Mamm:10118?seid=1662325	10118	Field #11488	Collector(s): Colorado Department of Public Health and Environment; Preparator(s): Marilyn Allison	1	female						skull						collector number=Field #11488; preparator number=XM.1517		http://arctos.database.museum/guid/DMNS:Mamm:10118					<i>Myotis lucifugus carissima</i> (accepted ID) identified by Colorado Department of Public Health and Environment on 1998-07-19; method: field					1998-07-19		200	200	1998	07	19	19 July 1998								North America, United States, Colorado, Larimer County	North America				United States		Colorado	Larimer County		Fort Collins, 2609 Fremont Court	Ft. Collins, 2609 Fremont									unknown		40.550497	-105.10981	not recorded	25									unknown	2012-07-08	GeoLocate	Google Maps	unverified																					A		Colorado Department of Public Health and Environment	1998-07-19		field				Myotis lucifugus carissima					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus	carissima					ICZN			89	total length	0	5.2	0		female		Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7	john.demboski@dmns.org	John Demboski	2016-06-23	2017-10-21	no migrator	0	0	0	0		specimen	1
PhysicalObject	2015-09-10 02:26:46.0	http://creativecommons.org/licenses/by-nc/3.0		http://vertnet.org/resources/norms.html	Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/DMNS:Mamm:10123?seid=424783. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	http://arctos.database.museum/guid/DMNS:Mamm:10123	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens		PreservedSpecimen			sex=female ; hind foot with claw=11 mm; total length=80 mm; tragus length=5 mm; weight=3.4 g; tail length=37 mm; ear from notch=14 mm; forearm length=39 mm	http://arctos.database.museum/guid/DMNS:Mamm:10123?seid=424783	10123	Field #11302	Collector(s): Colorado Department of Public Health and Environment; Preparator(s): Marilyn Allison	1	female						skull						collector number=Field #11302; preparator number=XM.1602		http://arctos.database.museum/guid/DMNS:Mamm:10123					<i>Myotis lucifugus carissima</i> (accepted ID) identified by Colorado Department of Public Health and Environment on 1997-08-22; method: field					1997-08-22		234	234	1997	08	22	22 August 1997								North America, United States, Colorado, Douglas County	North America				United States		Colorado	Douglas County		Castle Rock, Silverleaf Way	North America, United States, Colorado, Douglas County, Castle Rock, Silverleaf Way									unknown		39.440181	-104.908893	not recorded	300									unknown	2012-07-08	GeoLocate	GeoLocate	unverified																					A		Colorado Department of Public Health and Environment	1997-08-22		field				Myotis lucifugus carissima					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus	carissima					ICZN			80	total length	0	3.4	0		female		Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7	john.demboski@dmns.org	John Demboski	2016-06-23	2017-10-21	no migrator	0	0	0	0		specimen	1
PhysicalObject	2015-08-12 13:31:54.0	http://creativecommons.org/licenses/by-nc/3.0		http://vertnet.org/resources/norms.html	Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/DMNS:Mamm:10126?seid=368198. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	http://arctos.database.museum/guid/DMNS:Mamm:10126	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens		PreservedSpecimen			sex=male ; hind foot with claw=9 mm; total length=90 mm; tragus length=5 mm; weight=7.4 g; tail length=39 mm; ear from notch=14 mm; forearm length=42 mm	http://arctos.database.museum/guid/DMNS:Mamm:10126?seid=368198	10126	Field #11520	Collector(s): Colorado Department of Public Health and Environment; Preparator(s): Marilyn Allison	1	male						skull						collector number=Field #11520; preparator number=XM.1659		http://arctos.database.museum/guid/DMNS:Mamm:10126					<i>Myotis lucifugus carissima</i> (accepted ID) identified by Colorado Department of Public Health and Environment on 1998-07-08; method: field					1998-07-08		189	189	1998	07	08	8 July 1998								North America, United States, Colorado, Larimer County	North America				United States		Colorado	Larimer County		Wellington, 15065 North County Road 17	North America, United States, Colorado, Larimer County, Wellington, 1565 NCR 17									unknown		40.80601	-105.095058	not recorded	100									unknown	2012-07-08	GeoLocate	GeoLocate	unverified																					A		Colorado Department of Public Health and Environment	1998-07-08		field				Myotis lucifugus carissima					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus	carissima					ICZN			90	total length	0	7.4	0		male		Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7	john.demboski@dmns.org	John Demboski	2016-06-23	2017-10-21	no migrator	0	0	0	0		specimen	1
PhysicalObject	2017-07-25 20:34:20.0	http://creativecommons.org/licenses/by-nc/3.0		http://vertnet.org/resources/norms.html	Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/DMNS:Mamm:10290?seid=1269247. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	http://arctos.database.museum/guid/DMNS:Mamm:10290	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens		PreservedSpecimen			sex=female ; hind foot with claw=10 mm; tragus length=5 mm; weight=7.7 g; unformatted measurements=Tail length: [25] mm ; total length=81 mm; ear from notch=12 mm; forearm length=38 mm; verbatim preservation date=3 January 2001	http://arctos.database.museum/guid/DMNS:Mamm:10290?seid=1269247	10290	Field #12158	Collector(s): John W. Pape, Colorado Department of Public Health and Environment; Preparator(s): Dolly L. Crawford	1	female						skull; skin, study						collector number=Field #12158; preparator number=XM.1767	Unable to fix wire into tail, uropatagium friable.	http://arctos.database.museum/guid/DMNS:Mamm:10290					<i>Myotis lucifugus carissima</i> (accepted ID) identified by John W. Pape on 1998-10-02; method: field					1998-10-02		275	275	1998	10	02	2 October 1998								North America, United States, Colorado, Larimer County	North America				United States		Colorado	Larimer County		La Porte, Cache la Poudre Elementary School, 3511 W. County Road 54G	North America, United States, Colorado, Larimer County, Ft. Collins, Cache la Poudre Elementary School	1546	1546							John R. Demboski		40.6267	-105.142597	World Geodetic System 1984	200		40.6267/-105.142597			decimal degrees				John R. Demboski	2011-12-03	BioGeoMancer	Google Earth and web (http://eweb.psdschools.org/schools/clpe)	verified by curator																					A		John W. Pape	1998-10-02		field				Myotis lucifugus carissima					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus	carissima					ICZN			81	total length	0	7.7	0		female		Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7	john.demboski@dmns.org	John Demboski	2016-06-23	2017-10-21	no migrator	0	0	0	0		specimen	1
PhysicalObject	2015-07-13 14:06:15.0	http://creativecommons.org/licenses/by-nc/3.0		http://vertnet.org/resources/norms.html	Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/DMNS:Mamm:10291?seid=973820. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	http://arctos.database.museum/guid/DMNS:Mamm:10291	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens		PreservedSpecimen			sex=male ; hind foot with claw=9 mm; total length=92 mm; tragus length=5 mm; weight=8.5 g; ear from notch=9 mm; tail length=35 mm; forearm length=35 mm	http://arctos.database.museum/guid/DMNS:Mamm:10291?seid=973820	10291	Field #11587	Collector(s): John W. Pape, Colorado Department of Public Health and Environment; Preparator(s): Marilyn Allison	1	male						skull						collector number=Field #11587; preparator number=XM.1709		http://arctos.database.museum/guid/DMNS:Mamm:10291					<i>Myotis lucifugus carissima</i> (accepted ID) identified by John W. Pape on 1998-09-30; method: field					1998-09-30		273	273	1998	09	30	30 September 1998								North America, United States, Colorado, Park County	North America				United States		Colorado	Park County		Bailey	North America, United States, Colorado, Park County, Bailey									John R. Demboski		39.40556	-105.47278	World Geodetic System 1984	3036		39.40556/-105.47278			decimal degrees				John R. Demboski	2012-03-05	GeoLocate	GeoLocate	verified by curator																					A		John W. Pape	1998-09-30		field				Myotis lucifugus carissima					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus	carissima					ICZN			92	total length	0	8.5	0		male		Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7	john.demboski@dmns.org	John Demboski	2016-06-23	2017-10-21	no migrator	0	0	0	0		specimen	1
PhysicalObject	2014-10-30 11:30:13.0	http://creativecommons.org/licenses/by-nc/3.0		http://vertnet.org/resources/norms.html	Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/DMNS:Mamm:10707?seid=61031. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	http://arctos.database.museum/guid/DMNS:Mamm:10707	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens		PreservedSpecimen			sex=male ; hind foot with claw=10 mm; total length=83 mm; tragus length=4 mm; weight=3.4 g; ear from notch=12 mm; tail length=20 mm; forearm length=39 mm	http://arctos.database.museum/guid/DMNS:Mamm:10707?seid=61031	10707		Collector(s): Jason S. Nelson; Preparator(s): Cheri A. Jones	1	male						skeleton		http://arctos.database.museum/MediaSearch.cfm?collection_object_id=21885351				preparator number=XM.2157		http://arctos.database.museum/guid/DMNS:Mamm:10707					<i>Myotis lucifugus carissima</i> (accepted ID) identified by Jason S. Nelson on 2002-08-21; method: field					2002-08-21		233	233	2002	08	21	21 August 2002								North America, United States, Colorado, Jefferson County	North America				United States		Colorado	Jefferson County		Rocky Flats Environmental Technology Site, Building 46	North America, United States, Colorado, Jefferson County, Rocky Flats Environmental Technology Site, Building 46									unknown		39.891044	-105.207272	not recorded	1135									unknown	2012-07-08	GeoLocate	GeoLocate	unverified																					A		Jason S. Nelson	2002-08-21		field				Myotis lucifugus carissima					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus	carissima					ICZN			83	total length	0	3.4	0		male		Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7	john.demboski@dmns.org	John Demboski	2016-06-23	2017-10-21	no migrator	1	0	0	0		specimen	1
PhysicalObject	2017-07-25 19:40:33.0	http://creativecommons.org/licenses/by-nc/3.0		http://vertnet.org/resources/norms.html	Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/DMNS:Mamm:12700?seid=398910. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	http://arctos.database.museum/guid/DMNS:Mamm:12700	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens		PreservedSpecimen			sex=female ; total length=48 mm; tail length=15 mm; hind foot with claw=9 mm; ear from notch=11 mm; weight=2 g; verbatim preservation date=12 December 2011 ; age class=juvenile ; tragus length=3 mm; forearm length=19 mm; unformatted measurements=calcar length: 7 mm ; unformatted measurements=thumb length: 5 mm	http://arctos.database.museum/guid/DMNS:Mamm:12700?seid=398910	12700		Collector(s): Kirk W. Navo; Preparator(s): Rogelio Rodriguez	1	female	juvenile					heart, kidney, liver (frozen); whole organism, dissected (ethanol)						DZTM: Denver Zoology Tissue Mammal=1823		http://arctos.database.museum/guid/DMNS:Mamm:12700					<i>Myotis lucifugus</i> (accepted ID) identified by Rogelio Rodriguez on 2011-12-12; method: expert					2007-07-05		186	186	2007	07	05	05 July 2007								North America, United States, Colorado, Rio Grande County	North America				United States		Colorado	Rio Grande County		Monte Vista, First Christian Church	Monte Vista, 1st Christian Church	2338	2338							Kirk W. Navo		37.5781	-106.1478	World Geodetic System 1984	25		37.5781/-106.1478			decimal degrees				Kirk W. Navo	2007-07-05	BioGeoMancer	GPS	checked by curator																					A		Rogelio Rodriguez	2011-12-12		expert				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN			48	total length	0	2	0	juvenile	female		Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7	john.demboski@dmns.org	John Demboski	2016-06-23	2017-10-21	no migrator	0	1	0	0		specimen	1
PhysicalObject	2017-07-25 19:40:33.0	http://creativecommons.org/licenses/by-nc/3.0		http://vertnet.org/resources/norms.html	Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/DMNS:Mamm:12703?seid=1262636. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	http://arctos.database.museum/guid/DMNS:Mamm:12703	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens		PreservedSpecimen			sex=male ; total length=47 mm; tail length=15 mm; hind foot with claw=8 mm; ear from notch=7 mm; weight=2 g; verbatim preservation date=12 December 2011 ; age class=juvenile ; tragus length=2 mm; forearm length=16 mm; unformatted measurements=calcar length: 3 mm ; unformatted measurements=thumb length: 4 mm	http://arctos.database.museum/guid/DMNS:Mamm:12703?seid=1262636	12703		Collector(s): Kirk W. Navo; Preparator(s): Rogelio Rodriguez	1	male	juvenile					heart, kidney, liver (frozen); whole organism, dissected (ethanol)						DZTM: Denver Zoology Tissue Mammal=1826		http://arctos.database.museum/guid/DMNS:Mamm:12703					<i>Myotis lucifugus</i> (accepted ID) identified by Rogelio Rodriguez on 2011-12-12; method: expert					2007-07-05		186	186	2007	07	05	05 July 2007								North America, United States, Colorado, Rio Grande County	North America				United States		Colorado	Rio Grande County		Monte Vista, First Christian Church	Monte Vista, 1st Christian Church	2338	2338							Kirk W. Navo		37.5781	-106.1478	World Geodetic System 1984	25		37.5781/-106.1478			decimal degrees				Kirk W. Navo	2007-07-05	BioGeoMancer	GPS	checked by curator																					A		Rogelio Rodriguez	2011-12-12		expert				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN			47	total length	0	2	0	juvenile	male		Denver Museum of Nature & Science. DMNS Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm (source published on 2016-06-23)	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7	john.demboski@dmns.org	John Demboski	2016-06-23	2017-10-21	no migrator	0	1	0	0		specimen	1
